,Player Name,Player Age,Value
813,André Römer,29,100000000
814,André Silva,27,2000000000
815,André Simões,33,300000
816,André Teixeira,29,450000
817,André Teles,26,100000
818,André Vidigal,24,100000000
819,Andrés Colorado,24,100000000
820,Andrés Guardado,36,150000000
821,Andrés Martín,23,100000000
822,Andy Considine,36,300000
823,Andy Delort,31,1000000000
824,Andy Diouf,19,140000000
825,Andy Halliday,31,550000
826,Andy Irving,22,800000
827,Andy Lonergan,39,200000
828,Andy Musayev,19,200000
829,Andy Pelmard,23,300000000
830,Anel Ahmedhodzic,24,20000000
831,Angel Angelov,23,50000
832,Angel Bastunov,23,350000
833,Angel Gomes,22,1300000000
834,Angel Lyaskov,25,250000
835,Angelis Angeli,33,50000
836,Angeliño,26,1400000000
837,Angelo Bacic,19,50000
838,Angelo Fulgini,26,900000000
839,Angelo Ogbonna,34,100000000
840,Angelo Preciado,25,400000000
841,Angelo Stiller,22,600000000
842,Angelos Liasos,22,400000
843,Angelos Tsavos,21,250000
844,Angelos Tsingaras,23,400000
845,Angelos Tsiris,18,0
846,Angelos Zefki,19,50000
847,Angus MacDonald,30,350000
848,Anil Demir,26,50000
849,Anis Slimane,22,350000000
850,Anosike Ementa,20,350000
851,Anouar Ait El Hadj,20,200000000
852,Ansgar Knauff,21,1000000000
853,Ansu Fati,20,3500000000
854,Ante Bajic,27,750000
855,Ante Blazevic,26,150000
856,Ante Budimir,31,600000000
857,Ante Coric,26,400000
858,Ante Crnac,19,750000
859,Ante Erceg,33,250000
860,Ante Majstorovic,29,600000
861,Ante Matej Juric,20,100000
862,Ante Palaversa,23,800000
863,Ante Rebic,29,1000000000
864,Ante Roguljic,27,300000
865,Ante Vukusic,31,300000
866,Ante Zivkovic,29,200000
867,Anthony Baron,30,100000
868,Anthony Belmonte,27,500000
869,Anthony Caci,25,850000000
870,Anthony Descotte,19,400000
871,Anthony Elanga,20,2500000000
872,Anthony Gordon,22,4000000000
873,Anthony Jung,31,150000000
874,Anthony Kalik,25,200000000
875,Anthony Lopes,32,900000000
876,Anthony Losilla,37,500000
877,Anthony Lozano,29,280000000
878,Anthony Martial,27,1500000000
879,Anthony Modeste,35,100000000
880,Anthony Moris,32,150000000
881,Anthony Musaba,22,900000
882,Anthony Racioppi,24,130000000
883,Anthony Ralston,24,180000000
884,Anthony Rouault,21,800000000
885,Anthony Schmid,24,450000
886,Anthony Uzodimma,23,325000
887,Anthony Valencia,19,120000000
888,Anthony van den Hurk,30,500000
889,Anto Grgic,26,150000000
890,Antoan Stoyanov,18,100000
891,Antoine Baroan,22,100000000
892,Antoine Bernier,25,120000000
893,Antoine Colassin,22,450000
894,Antoine Griezmann,32,2500000000
895,Antoine Mendy,18,100000000
896,Antoine Semenyo,23,900000000
897,Anton Baydal,23,100000
898,Anton Bol,20,100000
899,Anton Eriksson,23,800000
900,Anton Gaaei,20,500000
901,Anton Kade,19,100000000
902,Anton Kralj,25,250000
903,Anton Kresic,27,600000
904,Anton Kurochkin,19,0
905,Anton Liljenbäck,28,500000
906,Anton Maglica,31,400000
907,Anton Miranchuk,27,500000000
908,Anton Mitryushkin,27,300000
909,Anton Nedyalkov,29,300000000
910,Anton Shitov,23,100000
911,Anton Shunin,36,900000
912,Anton Shvets,29,180000000
913,Anton Skipper,23,250000
914,Anton Stach,24,1500000000
915,Anton Tanghe,24,100000000
916,Anton Tinnerholm,32,200000000
917,Anton Tsarenko,18,300000
918,Anton Zabolotnyi,31,120000000
919,Anton Zhylkin,20,100000
920,Anton Zinkovskiy,27,350000000
921,Antonee Robinson,25,1200000000
922,Antoni Ivanov,27,300000
923,Antonin Barak,28,1200000000
924,Antonin Fantis,30,200000
925,Antonin Krapka,29,250000
926,Antonin Rusek,24,650000
927,Antonin Vanicek,24,225000
928,Antonino Gallo,23,200000000
929,Antonio Adán,35,150000000
930,Antonio Bosec,25,500000
931,Antonio Candreva,36,150000000
932,Antonio Colak,29,550000000
933,Antonio Djakovic,21,200000
934,Antonio Galesic,19,0
935,Antonio Georgiev,25,300000
936,Antonio Jakolis,31,350000
937,Antonio Luna,32,450000
938,Antonio Marchesano,32,800000
939,Antonio Marin,22,180000000
940,Antonio Mauric,19,50000
941,Antonio Mico,23,100000
942,Antonio Milic,29,180000000
943,Antonio Mirante,39,300000
944,Antonio Mrsic,35,125000
945,Antonio Nusa,17,450000000
946,Antonio Perera,25,400000
947,Antonio Perosevic,31,200000
948,Antonio Pio Iervolino,19,75000
949,Antonio Raimondo,19,700000
950,Antonio Raíllo,31,350000000
951,Antonio Rüdiger,30,4000000000
952,Antonio Sanabria,27,700000000
953,Antonio Sefer,22,900000
954,Antonio Sánchez,25,180000000
955,Antonio Vutov,26,500000
956,Antonios Papadopoulos,23,600000
957,Antonis Aidonis,21,350000
958,Antonis Christaki,18,0
959,Antonis Dentakis,28,250000
960,Antonis Ikonomopoulos,24,150000
961,Antonis Katsiaris,26,100000
962,Antonis Makatounakis,19,150000
963,Antonis Stergiakis,24,300000
964,Antonis Tsiftsis,23,500000
965,Antony,23,7000000000
966,Antony Matheus,23,50000000
967,Antoñín,22,800000
968,Antun Markovic,30,250000
969,Antunes,36,200000
970,António Silva,19,2500000000
971,Anuar,28,100000000
972,Anwar El Ghazi,27,800000000
973,Apostolos Diamantis,22,700000
974,Apostolos Stamatelopoulos,24,300000
975,Apostolos Tsilingiris,22,150000
976,Aral Simsir,20,500000
977,Arandjel Stojkovic,28,100000000
978,Arash Motaraghebjafarpour,20,225000
979,Arb Manaj,24,300000
980,Arbnor Muja,24,150000000
981,Arbër Hoxha,24,800000
982,Arbër Zeneli,28,400000000
983,Arda Güler,18,1100000000
984,Arda Kilic,18,50000
985,Arda Kizildag,24,550000
986,Arda Ünyay,16,125000
987,Ardian Ismajli,26,350000000
988,Ardon Jashari,20,600000000
989,Argjend Miftari,19,50000
990,Argyris Kampetsis,23,350000
991,Arhan Isuf,24,250000
992,Ari Freyr Skúlason,35,200000
993,Ari Leifsson,24,250000
994,Arianit Ferati,25,650000
995,Aridane Hernández,34,100000000
996,Aridon Racaj,18,100000
997,Ariel Mosor,20,150000000
998,Arif Bosluk,19,100000
999,Arif Kocaman,19,400000
1000,Arijon Ibrahimovic,17,100000000
1001,Arild Östbö,31,200000
1002,Aristote Nkaka,27,150000
1003,Aritz Elustondo,29,1400000000
1004,Arkadiusz Kasperkiewicz,28,500000
1005,Arkadiusz Milik,29,1000000000
1006,Arkadiusz Pyrka,20,100000000
1007,Arkadiusz Reca,27,300000000
1008,Arkadiusz Wozniak,32,100000
1009,Arlind Dakaj,21,200000
1010,Armand Laurienté,24,1800000000
1011,Armand Smrcka,20,200000
1012,Armando Broja,21,3000000000
1013,Armando Izzo,31,280000000
1014,Armando Obispo,24,450000000
1015,Armel Bella-Kotchap,21,2000000000
1016,Armin Abaz,21,100000
1017,Armin Djerlek,22,100000
1018,Armin Gigovic,21,200000000
1019,Arnau Comas,23,150000000
1020,Arnau Martínez,19,1500000000
1021,Arnau Puigmal,22,200000000
1022,Arnau Tenas,21,200000000
1023,Arnaud Bodart,25,350000000
1024,Arnaud Djoum,33,250000
1025,Arnaud Dony,18,300000
1026,Arnaud Kalimuendo,21,2500000000
1027,Arnaud Lusamba,26,190000000
1028,Arnaud Luzayadio,23,200000
1029,Arnaud Nordin,24,500000000
1030,Arnaut Danjuma,26,2700000000
1031,Arne Engels,19,350000000
1032,Arne Maier,24,550000000
1033,Arne Ödegard,19,50000
1034,Arno Verschueren,26,200000000
1035,Arnold Garita,27,650000
1036,Arnór Ingvi Traustason,29,120000000
1037,Arnór Sigurdsson,23,350000000
1038,Aron Bjarnason,27,500000
1039,Aron Dönnum,24,250000000
1040,Aron Elís Thrándarson,28,450000
1041,Aron Sigurdarson,29,400000
1042,Arsen Adamov,23,120000000
1043,Arsen Grosu,22,25000
1044,Arsen Zakharyan,19,1500000000
1045,Arsenio Valpoort,30,150000
1046,Arseniy Batagov,21,120000000
1047,Arseniy Korkodym,20,50000
1048,Arsénio,33,250000
1049,Art Smakaj,20,250000
1050,Artem Besedin,27,180000000
1051,Artem Bondarenko,22,600000000
1052,Artem Chelyadin,23,700000
1053,Artem Dovbyk,25,1100000000
1054,Artem Dzyuba,34,400000000
1055,Artem Gabelok,28,500000
1056,Artem Gromov,33,600000
1057,Artem Karpukas,20,300000000
1058,Artem Kulakovskyi,21,100000
1059,Artem Makarchuk,27,250000000
1060,Artem Mamin,25,300000
1061,Artem Meshchaninov,27,100000000
1062,Artem Mylchenko,22,400000
1063,Artem Samsonov,34,200000
1064,Artem Shulyanskyi,22,100000
1065,Artem Shumanskiy,18,300000
1066,Artem Sitalo,33,150000
1067,Artem Smolyakov,19,200000
1068,Artem Sokolov,20,800000
1069,Artem Timofeev,29,250000000
1070,Artem Vovkun,21,200000
1071,Arthur Cabral,24,1400000000
1072,Arthur Gomes,24,400000000
1073,Arthur Masuaku,29,550000000
1074,Arthur Melo,26,1500000000
1075,Arthur Okonkwo,21,150000000
1076,Arthur Theate,22,2000000000
1077,Arthur Vermeeren,18,850000000
1078,Arthur Zagré,21,800000
1079,Arttu Hoskonen,25,400000
1080,Artur Anisimov,30,250000
1081,Artur Avagimyan,26,400000
1082,Artur Chernyi,22,350000
1083,Artur Jedrzejczyk,35,300000
1084,Artur Maksimchuk,21,150000
1085,Artur Mykytyshyn,19,200000
1086,Artur Nigmatullin,31,600000
1087,Artur Remenyak,22,200000
1088,Artur Rudko,30,300000
1089,Artur Sobiech,32,250000
1090,Artur Yusupov,33,200000000
1091,Arvid Brorsson,23,175000
1092,Arvin Davoudi-Kia,17,0
1093,Asen Chandarov,24,400000
1094,Asen Donchev,21,150000
1095,Asen Georgiev,29,300000
1096,Asen Mitkov,18,200000
1097,Asger Sörensen,26,160000000
1098,Ash Taylor,32,375000
1099,Ashley Young,37,100000000
1100,Asier Benito,28,250000
1101,Asier Illarramendi,33,200000000
1102,Ask Tjaerandsen-Skau,22,300000
1103,Aske Adelgaard,19,300000
1104,Aske Andrésen,17,150000
1105,Aslak Witry,27,120000000
1106,Asmir Begovic,35,100000000
1107,Assad Al Hamlawi,22,175000
1108,Assan Ceesay,29,300000000
1109,Assane Dioussé,25,900000
1110,Aster Vranckx,20,850000000
1111,Aston Oxborough,24,150000
1112,Astrit Selmani,25,600000
1113,Asumah Abubakar,25,600000
1114,Ataberk Dadakdeniz,23,300000
1115,Atakan Cankaya,24,110000000
1116,Atakan Karazor,26,450000000
1117,Atanas Chernev,21,150000
1118,Atanas Iliev,28,300000
1119,Atanas Kabov,24,350000
1120,Atanas Yordanov,21,25000
1121,Atanas Zehirov,34,50000
1122,Atdhe Nuhiu,33,400000
1123,Athanasios Androutsos,25,900000
1124,Athanasios Garavelis,30,300000
1125,Athanasios Papadoudis,19,200000
1126,Athanasios Triantafyllou,19,100000
1127,Atiba Hutchinson,40,200000
1128,Attila Szalai,25,1400000000
1129,August Erlingmark,24,600000
1130,August Mikkelsen,22,170000000
1131,Augustine Boakye,22,250000
1132,Augusto Dabo,19,100000
1133,Augusto Solari,31,250000000
1134,Aune Heggebö,21,700000
1135,Aurelian Chitu,32,300000
1136,Aurelian Paun,21,50000
1137,Aurèle Amenda,19,500000
1138,Aurélien Nguiamba,24,300000
1139,Aurélien Tchouaméni,23,9000000000
1140,Aurélio Buta,26,600000000
1141,Aventis Aventisian,20,75000
1142,Avto,31,300000
1143,Awer Mabil,27,150000000
1144,Axel Björnström,27,350000
1145,Axel Disasi,25,2500000000
1146,Axel Guessand,18,300000
1147,Axel Lindahl,28,400000
1148,Axel Velev,16,0
1149,Axel Werner,27,800000
1150,Axel Witsel,34,500000000
1151,Ayase Ueda,24,350000000
1152,Ayaz Guliev,26,600000
1153,Ayberk Kaygisiz,18,300000
1154,Aykut Ramadan,24,300000
1155,Ayman Azhil,22,400000
1156,Ayman Kari,18,500000
1157,Aymar Meleke,23,10000
1158,Aymen Barkok,24,150000000
1159,Aymeric Laporte,28,3000000000
1160,Ayo Obileye,28,400000
1161,Ayoub Amraoui,18,250000000
1162,Ayoze Pérez,29,600000000
1163,Ayrton Mboko,25,200000
1164,Aytac Kara,30,950000
1165,Ayumu Seko,22,150000000
1166,Azeez Temitope Yusuf,21,150000
1167,Aziz Behich,32,600000
1168,Aziz Ouattara,22,100000000
1169,Azor Matusiwa,24,600000000
1170,Azzeddine Toufiqui,23,275000
1171,Azzedine Ounahi,22,1500000000
1172,Aïman Maurer,18,500000
1173,Aïssa Laïdouni,26,400000000
1174,Aïssa Mandi,31,400000000
1175,Baba Alhassan,23,850000
1176,Baba Souare,24,200000
1177,Babacar Dione,26,250000
1178,Babacar Sy,22,200000
1179,Baboucarr Gaye,25,100000
1180,Badou Ndiaye,32,160000000
1181,Badredine Bouanani,18,250000000
1182,Bafodé Diakité,22,800000000
1183,Bafétimbi Gomis,37,900000
1184,Bagaliy Dabo,34,400000
1185,Bagus Kahfi,21,75000
1186,Bahadir Gölgeli,19,50000
1187,Bahadir Güngördü,27,300000
1188,Baiano,27,50000
1189,Bakary Sako,34,200000
1190,Bakhtiyor Zaynutdinov,25,500000000
1191,Balsa Popovic,22,100000
1192,Baltazar,22,500000
1193,Bamba Dieng,23,800000000
1194,Bamo Meïté,21,150000000
1195,Bandiougou Fadiga,22,700000
1196,Baptiste Rolland,20,0
1197,Baptiste Santamaria,28,1500000000
1198,Baran Aksaka,20,100000
1199,Baran Gezek,17,150000
1200,Bard Finne,28,500000
1201,Baris Yilmaz,22,320000000
1202,Barrie McKay,28,850000
1203,Barry Douglas,33,400000
1204,Barry Lauwers,23,175000
1205,Bart Meijers,26,650000
1206,Bart Nieuwkoop,27,250000000
1207,Bart Ramselaar,26,380000000
1208,Bart Schenkeveld,31,100000000
1209,Bart Verbruggen,20,500000000
1210,Bart Vriends,31,400000
1211,Bart van Rooij,21,900000
1212,Bartlomiej Ciepiela,21,200000
1213,Bartlomiej Dragowski,25,450000000
1214,Bartlomiej Gradecki,23,400000
1215,Bartlomiej Jelonek,21,25000
1216,Bartlomiej Kaldunski,17,0
1217,Bartlomiej Kludka,20,500000
1218,Bartlomiej Pawlowski,30,650000
1219,Bartlomiej Wdowik,22,450000
1220,Bartlomiej Zynel,25,25000
1221,Bartol Franjic,23,400000000
1222,Bartosz Bereszynski,30,200000000
1223,Bartosz Bernatowicz,18,25000
1224,Bartosz Bialek,21,300000000
1225,Bartosz Bida,22,400000
1226,Bartosz Brzek,17,25000
1227,Bartosz Kapustka,26,120000000
1228,Bartosz Kieliba,32,50000
1229,Bartosz Klebaniuk,21,300000
1230,Bartosz Kopacz,30,300000
1231,Bartosz Kwiecien,28,200000
1232,Bartosz Luczak,20,25000
1233,Bartosz Mrozek,23,600000
1234,Bartosz Nowak,29,150000000
1235,Bartosz Pikul,25,225000
1236,Bartosz Salamon,31,800000
1237,Bartosz Slisz,24,150000000
1238,Bartosz Spiaczka,31,350000
1239,Bartug Elmaz,20,300000
1240,Bas Dost,33,180000000
1241,Bas Kuipers,28,700000
1242,Bas Van den Eynden,21,150000
1243,Bashkim Kadrii,31,400000
1244,Basil Stillhart,29,500000
1245,Basilio Ndong,24,550000
1246,Bassekou Diabaté,22,250000
1247,Bassel Jradi,29,600000
1248,Batista Mendy,23,300000000
1249,Batuhan Celik,18,150000
1250,Batuhan Sen,24,400000
1251,Bautista Cascini,25,600000
1252,Baver Kuckar,20,75000
1253,Baïla Diallo,21,250000
1254,Becir Omeragic,21,450000000
1255,Beka Vachiberadze,27,250000
1256,Bela Dumrath,19,100000
1257,Belmin Beganovic,18,50000
1258,Ben Chilwell,26,3500000000
1259,Ben Chrisene,19,300000
1260,Ben Davies,29,2000000000
1261,Ben Engdahl,19,200000
1262,Ben Godfrey,25,1500000000
1263,Ben Johnson,23,1200000000
1264,Ben Karamoko,27,300000
1265,Ben Lederman,22,150000000
1266,Ben Mee,33,180000000
1267,Ben Paton,22,100000
1268,Ben Purrington,26,450000
1269,Ben Rienstra,32,300000
1270,Ben Scholte,21,150000
1271,Ben White,25,5000000000
1272,Benaissa Benamar,26,600000
1273,Bendegúz Bolla,23,270000000
1274,Benedik Mioc,28,300000
1275,Benedikt Zech,32,300000
1276,Beni,20,525000
1277,Beni Baningime,24,850000
1278,Benito,24,150000
1279,Benito Raman,28,220000000
1280,Benjamin André,32,1000000000
1281,Benjamin Asamoah,29,300000
1282,Benjamin Bourigeaud,29,1800000000
1283,Benjamin Colic,31,250000
1284,Benjamin Henrichs,26,1500000000
1285,Benjamin Hjertstrand,29,225000
1286,Benjamin Hvidt,23,350000
1287,Benjamin Kimpioka,23,300000
1288,Benjamin Källman,24,800000
1289,Benjamin Lecomte,31,400000000
1290,Benjamin Leneis,24,150000
1291,Benjamin Leroy,34,600000
1292,Benjamin Mendy,28,0
1293,Benjamin Nygren,21,700000
1294,Benjamin Ozegovic,23,300000
1295,Benjamin Pavard,27,3500000000
1296,Benjamin Sesko,19,2000000000
1297,Benjamin Siegrist,31,800000
1298,Benjamin Stambouli,32,120000000
1299,Benjamin Tahirovic,20,100000000
1300,Benjamin Thoresen Faraas,17,200000
1301,Benjamin Tiedemann,29,700000
1302,Benjamin Uphoff,29,500000
1303,Benjamin Van Durmen,26,300000
1304,Benjamin Verbic,29,350000000
1305,Benjamín Garré,22,280000000
1306,Benji Michel,25,150000000
1307,Benno Schmitz,28,300000000
1308,Benny,23,300000
1309,Benoît Badiashile,22,4000000000
1310,Benoît Costil,35,150000000
1311,Bent Sörmo,26,400000
1312,Berat Djimsiti,30,1300000000
1313,Berat Kalkan,20,450000
1314,Berat Pinar,20,100000
1315,Berat Sadik,36,200000
1316,Berkan Kutlu,25,430000000
1317,Berkay Aydogmus,19,175000
1318,Berkay Vardar,20,650000
1319,Berkay Özcan,25,500000000
1320,Berke Gürbüz,20,50000
1321,Berke Özer,22,200000000
1322,Berna,19,100000
1323,Bernard,30,350000000
1324,Bernard Berisha,31,150000000
1325,Bernard Mensah,28,220000000
1326,Bernard Tekpetey,25,500000000
1327,Bernardo,27,250000000
1328,Bernardo Espinosa,33,150000000
1329,Bernardo Folha,21,100000000
1330,Bernardo Rosa,22,75000
1331,Bernardo Silva,28,8000000000
1332,Bernardo Vilar,25,200000
1333,Bernardo Vital,22,800000
1334,Bernd Leno,31,1000000000
1335,Bernhard Unger,23,100000
1336,Bernhard Zimmermann,21,120000000
1337,Bert Esselink,23,300000
1338,Berto Cayarga,26,400000
1339,Bertram Kvist,18,150000
1340,Bertrand Traoré,27,1400000000
1341,Bertug Yildirim,20,200000000
1342,Besard Sabovic,25,600000
1343,Besart Abdurahimi,32,250000
1344,Besfort Zeneli,20,100000
1345,Beto,25,1300000000
1346,Bevic Moussiti-Oko,28,550000
1347,Bevis Mugabi,27,350000
1348,Beñat Turrientes,21,200000000
1349,Bi Néné Junior Gbamblé,20,300000
1350,Bibras Natcho,35,130000000
1351,Bilal Bafdili,18,100000
1352,Bilal Bari,25,500000
1353,Bilal Bayazit,24,170000000
1354,Bilal El Khannouss,18,1100000000
1355,Bilal Hussein,22,200000000
1356,Bilal Njie,24,350000
1357,Bilal Ould-Chikh,25,350000
1358,Bilel Aouacheria,29,300000
1359,Bill Antonio,20,50000
1360,Billal Brahimi,23,700000000
1361,Billal Messaoudi,25,600000
1362,Billel Omrani,29,100000000
1363,Billy Gilmour,21,900000000
1364,Billy van Duijl,17,125000
1365,Bingourou Kamara,26,800000
1366,Birama Touré,30,150000000
1367,Birger Meling,28,500000000
1368,Birger Verstraete,28,200000000
1369,Birk Risa,25,140000000
1370,Birkir Bjarnason,34,500000
1371,Birsent Karagaren,30,700000
1372,Bismark Charles,21,200000
1373,Bjorn Meijer,20,900000000
1374,Björn Engels,28,200000000
1375,Björn Inge Utvik,27,400000
1376,Björn Johnsen,31,500000
1377,Björn Kopplin,34,300000
1378,Björn Martin Kristensen,20,350000
1379,Björn Paulsen,31,400000
1380,Blair Alston,31,350000
1381,Blair Spittal,27,500000
1382,Blair Turgott,28,700000
1383,Blas Riveros,25,150000000
1384,Blaz Boskovic,21,200000
1385,Blaz Kramer,26,300000
1386,Blaz Vrhovec,31,250000
1387,Blazej Szczepanek,22,25000
1388,Bledian Krasniqi,21,120000000
1389,Blerim Dzemaili,37,200000
1390,Blerim Krasniqi,26,350000
1391,Boban Nikolov,28,500000
1392,Bobby Adekanye,24,800000
1393,Bobby Allain,31,350000
1394,Bobby De Cordova-Reid,30,700000000
1395,Bobsin,23,100000000
1396,Bogdan Biloshevskyi,23,250000
1397,Bogdan Boychuk,26,300000
1398,Bogdan Butko,32,300000
1399,Bogdan Chuev,23,150000
1400,Bogdan Duta,18,25000
1401,Bogdan Jocic,22,200000
1402,Bogdan Khoma,20,50000
1403,Bogdan Kobzar,20,300000
1404,Bogdan Kogut,35,300000
1405,Bogdan Lazar,19,25000
1406,Bogdan Lednev,25,800000
1407,Bogdan Milovanov,24,500000
1408,Bogdan Mircetic,17,0
1409,Bogdan Mitrea,35,500000
1410,Bogdan Mykhaylichenko,26,300000000
1411,Bogdan Myshenko,28,250000
1412,Bogdan Ovsyannikov,24,600000
1413,Bogdan Porokh,22,200000
1414,Bogdan Preda,28,25000
1415,Bogdan Racovitan,22,450000
1416,Bogdan Rusu,33,400000
1417,Bogdan Sarnavskyi,28,300000
1418,Bogdan Slyubyk,19,200000
1419,Bogdan Stojkovic,20,0
1420,Bogdan Tiru,29,350000
1421,Bogdan Vatajelu,29,650000
1422,Bogomil Bozhurkin,20,100000
1423,Bojan Cecaric,29,300000
1424,Bojan Kovacevic,18,120000000
1425,Bojan Matic,31,300000
1426,Bojan Miovski,23,100000000
1427,Bojan Nastic,28,400000
1428,Bojan Roganovic,22,700000
1429,Bojan Saranov,35,150000
1430,Bojica Nikcevic,23,700000
1431,Boli Bolingoli,27,900000
1432,Bonke Innocent,27,200000000
1433,Bono,32,1200000000
1434,Boris Babic,25,400000
1435,Boris Cespedes,27,400000
1436,Boris Kleyman,32,400000
1437,Boris Kopitovic,28,250000
1438,Boris Lambert,23,120000000
1439,Boris Popovic,23,150000000
1440,Boris Sekulic,31,500000
1441,Boris Tyutyukov,25,200000
1442,Boris Varga,29,175000
1443,Borisav Burmaz,21,700000
1444,Borislav Rupanov,18,50000
1445,Borja García,32,100000000
1446,Borja Iglesias,30,2500000000
1447,Borja López,29,500000
1448,Borja Mayoral,26,900000000
1449,Borja Sainz,22,220000000
1450,Borko Duronjic,25,250000
1451,Borna Barisic,30,650000000
1452,Borna Sosa,25,1500000000
1453,Bosko Sutalo,23,300000000
1454,Boubacar Fofana,24,100000000
1455,Boubacar Hanne,24,200000
1456,Boubacar Kamara,23,2500000000
1457,Boubacar Traorè,25,300000
1458,Boubacar Traoré,21,500000000
1459,Boubacari Doucouré,24,400000
1460,Boubakary Soumaré,24,2000000000
1461,Boulaye Dia,26,1400000000
1462,Bouna Sarr,31,250000000
1463,Boy Waterman,39,100000
1464,Bozhidar Chorbadzhiyski,27,200000
1465,Bozhidar Katsarov,29,350000
1466,Bozhidar Penchev,21,50000
1467,Bozhidar Vasev,30,300000
